Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Output 1,Output 2,Output 3,Output 4
44.29990782,400,40.3,27.4,18,438.672,15.932,49.146,1.992,6.375,21.978,2.109,19.964,83.27557733,3.92539207,4.353591099,0.22664612
8.614155485,119,21.6,15.1,28,309.525,23.543,14.446,1.203,8.947,44.797,1.761,14.201,5.213346011,0.424138963,0.884835445,0.084552983
76.62603708,484,54.5,27.3,32,441.058,30.696,42.678,1.816,12.379,40.433,1.79,6.635,163.7946938,7.222266284,17.18111264,0.663666662
25.55566936,414,32.1,17.1,20,408.595,23.848,26.767,2.017,5.181,29.799,1.236,7.366,42.49529437,2.23091313,5.118612819,0.259334788
47.18836423,270,41.5,27.3,28,277.707,29.853,26.118,1.54,5.206,25.388,2.428,8.889,77.84745935,4.853080159,6.385539163,0.268594976
29.32500256,290,48.5,41.3,17,158.417,18.901,65.277,2.453,11.333,55.581,1.449,18.501,60.26329307,3.914894984,5.995188415,0.267886924
8.327358394,121,18.6,12.8,15,469.616,16.853,40.223,1.694,14.626,13.629,1.872,15.141,1.688706343,0.170591413,1.189428776,0.073303726
7.507938134,438,15.4,9.8,30,378.547,25.929,56.01,1.731,9.938,54.047,2.012,9.371,16.20386332,0.751458671,1.452846648,0.069665529
22.41114412,181,51.5,36.2,23,380.67,26.356,9.335,2.389,14.785,75.407,1.982,12.158,6.401471732,0.412118871,3.997987482,0.283516998
8.972651849,227,28.6,19.6,22,375.593,23.135,50.666,2.265,10.22,11.736,2.366,6.172,5.50305179,0.386621658,2.368061382,0.169488886
4.455597665,284,19.3,13.9,24,225.049,22.219,22.176,1.604,12.095,27.714,1.656,12.525,7.37436627,0.454215166,0.760081259,0.048824582
5.520844003,306,23.2,17.3,30,251.209,30.007,18.1,1.351,14.142,53.412,2.145,6.522,9.371815465,0.554192685,1.005235221,0.049967466
79.26866742,165,49.8,26,32,272.58,36.662,36.491,1.589,13.627,77.294,1.661,18.277,87.87956906,6.883550722,13.29310666,0.984432488
6.391478029,451,15.1,9.8,23,298.982,21.406,12.121,2.113,7.672,17.887,2.005,7.86,11.02917665,0.517379309,0.9629729,0.049128841
7.385025095,165,23.2,17,30,435.814,26.403,15.269,1.367,2.537,61.694,1.802,15.144,5.474643334,0.366719275,0.666766874,0.055134035
18.32428557,133,42.6,35.8,26,290.582,23.927,32.096,1.479,6.203,53.834,1.76,7.555,14.56436637,1.293238533,2.404217921,0.254808079
12.74198505,345,19.2,12.7,21,325.755,24.353,52.177,1.229,2.122,46.008,2.19,7.299,32.86765509,1.721794771,4.809747911,0.150209705
47.68001639,468,46.1,29.1,28,157.429,32.306,43.801,2.012,13.349,33.754,2.343,16.979,109.1050774,5.24967225,11.41848649,0.39984609
83.49892451,444,52.7,37,18,102.332,15.913,56.597,2.495,11.841,9.587,1.466,11.971,215.7308233,12.86318943,10.50747473,1.00321909
23.30226365,185,32.2,23,30,170.004,26.941,32.05,1.392,13.378,7.587,1.489,15.032,31.37908924,2.445171271,3.750515962,0.255855174
16.04015159,493,30.7,25.1,15,308.093,16.978,15.87,2.432,14.18,66.416,2.194,13.623,42.84284009,1.915070297,2.738217406,0.131064256
59.44893988,213,46,26.2,27,154.804,21.824,5.475,1.411,6.463,7.833,2.286,13.457,75.38894716,5.91970695,5.983311268,0.734476578
5.10089112,388,12.1,6.8,31,419.66,27.443,18.853,1.475,4.656,5.607,1.584,19.615,9.572116007,0.437787776,0.473191964,0.030154072
121.9809485,371,59.8,35.8,29,248.484,27.987,45.396,2.033,11.305,64.38,1.333,15.394,288.7749206,14.38958095,41.96059372,1.542121277
7.518180887,132,15.6,10.6,32,130.815,32.517,39.113,2.065,13.671,31.184,1.539,13.717,10.02613964,0.92929388,1.354709308,0.135640678
11.62552494,391,43.5,35,35,247.417,30.811,49.432,1.987,4.695,63.746,1.35,5.911,17.42756442,0.986293653,3.578390631,0.099794667
7.979104783,112,32.9,27.5,34,313.582,28.493,46.6,2.21,11.63,38.396,2.072,10.368,1.253079733,0.100890763,1.077026205,0.100359477
22.41114412,443,30.7,22.6,22,455.803,24.945,67.036,1.515,8.876,29.777,1.979,5.571,54.7010904,2.568298969,6.128217916,0.175694253
15.54849944,120,32.5,24.9,29,386.471,23.35,54.023,2.498,3.374,32.01,1.802,17.165,8.542531349,0.73104564,1.789883729,0.159890566
54.46071904,148,45,25.4,21,333.087,24.075,16.469,2.44,6.414,60.491,2.069,14.321,50.48464087,4.131339435,4.234781981,0.354546211
15.39485814,303,31.4,23.9,24,424.023,20.048,69.892,1.863,5.949,49.11,2.345,16.417,21.48490994,1.218384103,2.653831924,0.161267652
6.504148315,326,15,10,28,445.097,23.909,62.689,1.462,9.033,10.253,1.485,11.474,10.54583692,0.57282133,0.910080513,0.056314847
9.525760524,158,41.3,34,30,179.733,28.465,24.235,1.412,7.146,24.564,2.139,7.394,8.938977534,0.817549422,1.96530868,0.159942969
46.32797296,389,37.2,19.8,32,389.056,27.587,37.142,2.096,2.405,59.019,2.075,5.111,83.30752557,3.965797072,6.317408015,0.229298805
23.2920209,173,26.7,16,28,227.274,28.52,67.444,1.64,10.603,59.618,2.037,9.807,24.73064834,1.891016776,3.865562002,0.227310049
36.63832838,321,40,30.4,18,164.314,19.426,57.564,1.842,2.409,34.452,1.298,8.976,87.61631863,5.571309141,9.93086572,0.435142854
19.76851378,253,25.5,15,18,349.988,19.673,9.547,2.259,14.407,63.13,1.979,18.833,30.99588063,1.792216405,3.617994434,0.22216539
11.09290177,210,29.9,22.7,18,357.953,21.114,30.019,1.671,14.246,17.389,2.265,16.31,7.164350655,0.514901663,1.950800256,0.132509616
58.05592543,393,42.4,27.5,29,439.19,32.299,49.963,1.317,7.609,17.112,1.213,7.397,141.7091988,6.846795198,13.09194164,0.492168403
6.73973164,313,16.6,8.9,31,350.087,36.226,7.688,1.898,13.479,38.562,1.717,9.956,12.45983369,0.656846811,1.424354751,0.08008673
20.53672027,345,28.6,19.2,17,313.959,17.656,9.796,2.063,6.108,46.811,1.351,12.533,27.59211944,1.530228086,1.966637411,0.151739675
39.56775581,134,43.5,28.6,32,260.643,37.759,44.991,1.813,8.175,43.887,1.929,13.266,37.96775776,3.612459761,6.853319013,0.441936601
48.1819113,269,40.8,25.2,28,181.153,24.841,15.146,1.421,6.077,51.659,1.436,19.292,73.74520056,4.650898112,6.417415334,0.538627345
26.33411861,209,38.1,23.2,23,263.832,21.506,57.336,2.021,13.214,53.883,1.884,11.193,18.4910543,1.358869012,4.316826976,0.331943139
2.345590495,101,13,6.6,17,418.686,13.708,67.562,1.341,7.893,38.333,1.604,10.836,0.3654965,0.030034388,0.463804819,0.045527053
51.75663218,477,43.1,25.3,34,139.394,38.363,64.217,1.496,3.062,58.875,1.659,13.564,154.0081489,7.861540862,19.18198768,0.638800943
35.74720885,444,54.4,45.3,26,163.124,25.029,0.472,1.284,7.732,34.926,2.064,7.182,68.28514963,3.66005115,11.65441159,0.56739155
25.43275632,220,53.4,46.7,22,333.964,24.837,51.833,1.594,2.021,76.212,2.465,14.015,38.15205995,2.675829636,2.28903065,0.157069652
8.952166342,436,26.5,13.7,32,386.988,32.687,55.841,1.793,13.024,6.132,2.031,16.956,10.31701728,0.577236398,2.586959526,0.121257318
82.50537745,410,58.5,29.3,15,435.957,15.003,0.305,1.922,14.32,72.038,1.426,7.224,67.30911676,4.046927901,16.38478192,0.962262228
7.866434498,138,20.1,13.3,20,251.729,17.828,16.917,2.226,8.321,18.593,2.467,7.983,7.327553334,0.630251675,1.0835539,0.117417961
7.466967121,102,20.4,14.8,29,431.742,23.658,68.496,1.863,10.277,57.804,1.494,6.302,3.319547858,0.283057776,1.280796617,0.103580966
11.94305029,283,26.8,20.5,26,485.336,30.832,32.542,1.651,3.561,40.947,1.683,11.736,19.6365476,1.066389689,1.363533821,0.058973116
82.91508758,355,55.8,33.3,21,395.367,22.493,27.996,2.395,9.725,42.615,2.061,17.281,150.8953196,7.439134447,16.51506725,0.900575643
54.51193281,325,56.8,37.4,22,272.383,26.166,56.349,1.695,6.871,58.447,2.462,18.579,99.02108219,5.966745276,6.705780014,0.383515467
26.72334323,178,40.5,30.7,18,492.214,15.313,44.342,1.207,5.294,67.423,1.916,6.03,22.76281296,1.61614267,4.413304356,0.370468908
24.8898904,307,50.4,40.1,31,194.23,29.622,38.092,2.358,4.405,51.251,1.736,13.731,37.63800779,2.30706674,2.901496254,0.252974141
6.596333094,341,24.8,15.5,25,199.92,23.885,43.404,2.237,6.422,38.549,1.793,15.038,9.845418578,0.593304151,0.614420824,0.054929235
76.48263853,465,56.2,42.5,25,334.55,26.879,16.999,1.588,10.256,37.899,1.434,11.787,163.3032595,7.238317413,12.14663775,0.635766715
88.11840623,242,45.9,25,28,102.608,26.725,25.301,2.375,11.504,53.512,2.273,14.072,161.9758074,11.03693695,21.18369008,1.146226603
92.25647854,94,48.8,27.3,23,375.678,27.045,36.812,1.742,4.641,38.223,1.878,12.613,79.61660549,8.814625553,6.406771487,0.774045738
17.25903923,495,29.9,18.8,28,259.056,25.235,6.954,1.754,3.172,20.578,1.305,9.486,26.55423076,1.266575087,4.216073471,0.24136089
21.70439414,428,43.3,32.3,34,394.08,37.701,8.932,1.628,10.007,79.588,2.305,19.564,39.0435708,1.672387995,3.674428888,0.202870099
20.55720578,277,35.4,24.9,31,147.619,26.143,4.37,1.833,13.071,12.31,2.262,9.483,34.99859081,2.342567201,2.715000746,0.321080735
5.0394346,233,19.4,12.8,23,291.151,23.62,49.05,2.165,10.343,27.811,1.92,11.37,5.13529209,0.351874822,1.340613956,0.085131564
5.408173717,115,25.2,17.3,16,350.726,14.306,66.874,1.859,8.417,5.599,1.218,13.443,0.569343491,0.041879254,0.717385064,0.069414308
19.37928915,269,27.6,21,21,191.988,21.428,54.736,1.588,2.961,42.439,2.108,16.26,37.48553165,2.34996924,4.420186657,0.130138857
19.96312609,320,23,12.9,34,106.488,28.743,56.918,1.212,13.112,71.945,1.49,13.595,57.95753186,2.979772566,10.18339063,0.263376852
10.94950323,166,32.8,24.3,30,179.147,24.791,37.38,1.647,9.161,8.325,2.373,8.032,8.308060771,0.760541761,2.310326317,0.241801507
13.24387995,399,25.5,20.1,30,286.315,24.948,49.793,1.212,9.055,77.484,1.6,17.885,29.74988225,1.459471062,4.672840204,0.167036969
4.814094028,192,24.6,17.1,33,310.974,38.585,19.205,1.737,10.898,65.752,2.288,8.426,5.345219735,0.383146785,1.154969344,0.069306018
38.44105296,265,41.9,32.9,18,315.181,20.526,35.008,2.275,2.549,73.354,1.25,12.023,63.34283686,4.04513252,5.096904293,0.307626096
9.310662706,397,40.2,35,24,472.475,23.734,41.564,1.988,11.798,38.96,1.913,13.953,14.80992627,0.71762555,2.147145543,0.090148787
5.541329509,227,14.2,8.3,25,231.335,20.772,31.235,2.201,9.141,68.736,1.683,6.517,8.227830439,0.553667355,0.584441171,0.051430768
20.69036157,379,42.5,36.8,33,446.453,30.309,35.555,1.637,13.737,31.143,2.187,11.029,37.82237483,1.847517217,2.941100619,0.170363995
13.61261907,185,27.4,17.4,22,166.793,21.471,56.836,1.797,7.376,40.337,2.289,11.689,14.59770502,1.288904348,2.312367903,0.188252478
36.5256581,270,58.1,49.3,31,186.315,34.344,19.226,2.168,10.979,47.476,1.878,14.668,59.63805959,3.681546164,5.035998784,0.372000314
18.77496671,484,47.5,40.2,23,222.799,20.593,17.178,2.133,14.735,46.871,2.078,10.295,44.21078675,2.062977096,3.272354966,0.204350367
6.637304107,406,28.2,22.9,17,172.181,14.596,24.45,2.128,13.035,68.78,1.586,5.422,13.27904085,0.784205048,1.352975658,0.094852088
50.12803442,168,47.9,35.1,32,232.643,31.754,53.968,1.357,3.096,7.42,1.426,6.907,69.58250784,6.03283786,6.215547244,0.449309516
16.53180375,433,23.6,12.5,23,144.773,23.799,53.785,1.705,3.35,49.618,2.499,19.385,42.92580599,2.281849804,4.132526023,0.176636947
4.107344054,153,17.2,10.8,30,233.057,32.526,62.64,1.726,12.045,42.806,1.268,14.674,1.337022242,0.134368206,0.523473703,0.04731862
4.465840418,284,12.1,6.7,30,191.129,29.175,68.038,1.777,11.353,45.055,1.667,19.312,6.761442253,0.427012398,1.070189777,0.047990247
7.190412783,453,15.1,8,24,255.47,24.823,45.173,2.065,14.321,34.276,1.901,14.584,18.00964984,0.829120452,1.625223626,0.074500933
10.0788692,252,30.6,20.1,22,301.076,23.177,40.384,2.316,12.202,30.839,2.414,13.427,10.22561705,0.640938595,2.624142345,0.172643257
2.611902079,479,10.3,5.3,24,462.196,27.794,39.654,1.921,11.593,12.447,2.17,13.575,5.698445981,0.246969323,0.456204568,0.024482065
21.03861518,221,26.8,18.6,23,453.81,23.586,56.931,1.39,7.965,67.263,2.382,15.793,29.15729433,1.866370881,4.880833785,0.243628447
6.893372939,393,16.4,9.5,18,345.411,17.44,20.512,2.454,9.293,44.328,2.442,8.14,12.78285793,0.636747689,0.953921623,0.061383374
74.62870019,352,51.6,27.9,24,494.113,21.5,58.779,1.892,2.177,62.871,2.322,17.56,125.0673569,6.100863268,5.717822646,0.367108056
12.43470245,245,36.5,30.1,29,282.083,25.013,67.413,2.48,14.335,10.88,1.881,12.709,10.04778774,0.666374293,2.27271339,0.146523349
37.08900953,320,57.8,34.9,18,334.837,16.969,67.939,2.396,10.268,16.112,1.747,19.332,17.76870675,1.073193362,12.28311089,0.745576272
13.36679299,94,26.1,13.6,29,336.103,24.338,35.247,1.557,9.621,29.986,2.332,7.692,1.36666516,0.101211397,1.285426027,0.117972004
24.87964765,133,29,19.7,23,368.684,24.553,54.76,1.464,9.421,22.002,2.325,18.349,22.16617907,1.746776862,4.046595967,0.199548331
27.37887944,185,34.2,22.9,21,373.393,21.416,3.176,2.405,2.624,49.782,1.33,7.564,20.89535975,1.588620234,2.536620472,0.211341471
59.63330943,457,54.5,42.9,16,274.353,14.362,2.562,1.666,5.822,29.228,1.803,7.816,116.364686,5.833768542,16.66535874,0.972203042
55.56693639,260,41.7,21.2,29,384.047,32.677,5.377,2.368,3.335,17.353,1.395,9.984,70.21016479,4.289454163,9.273696029,0.474553726
62.30666803,366,59.5,40.7,18,133.181,18.14,11.883,1.388,5.362,62.521,1.714,18.162,110.8818647,7.296709062,13.73549851,0.780384222
5.305746185,375,21.3,15.2,15,156.735,16.971,52.56,1.883,14.619,17.473,1.675,7.22,10.49561869,0.673694025,0.82042251,0.07392142
2.775786131,453,12.1,6.3,31,159.326,31.266,6.579,1.549,14.843,24.957,2.456,6.834,5.25997762,0.272655134,0.27963988,0.022906123
9.822800369,274,27.8,22.7,27,432.913,26.058,34.429,1.996,10.046,74.828,1.379,18.312,14.0827963,0.795805922,1.380558528,0.072143451
34.41565093,106,45.4,34.4,26,355.034,29.197,23.145,2.283,9.833,31.035,1.714,19.764,24.18149311,2.065954422,2.016012176,0.20601867
61.5896753,410,52,27.7,20,272.366,18.122,6.953,2.058,11.164,76.584,2.443,7.032,122.4043627,6.139025453,6.073513587,0.562373036
10.79586193,403,24.4,13.9,24,406.765,23.095,49.291,2.216,14.565,46.721,2.45,5.527,15.21878643,0.787987289,3.141761224,0.14332346
73.49175458,239,51.6,32.6,28,183.402,24.213,16.592,1.399,5.717,63.501,2.064,16.895,107.1978984,7.21217466,12.23737123,1.031625987
8.37857216,470,19.4,10.3,23,229.412,23.811,57.824,1.616,5.965,26.928,2.412,9.108,18.12584776,0.921271189,1.560839139,0.072052402
29.140633,111,30.1,16.6,26,124.521,28.141,13.758,1.917,9.758,49.466,2.248,14.11,30.73276872,3.477476178,2.458353723,0.326888613
25.41227082,180,43.5,23.1,20,453.539,20.757,9.173,2.129,13.275,42.462,2.222,18.615,4.108848851,0.260942469,3.358397517,0.247011744
17.91457544,349,38.4,33.1,28,171.671,27.751,62.359,2.196,8.208,5.061,1.462,8.4,40.24973054,2.379470159,4.56974552,0.176641917
112.5473727,205,50.5,25.3,17,368.083,19.093,27.25,1.338,7.428,69.496,1.259,18.568,174.8216038,12.27551241,15.11681319,1.02547322
68.28843593,321,45.5,29.3,28,496.205,27.373,1.934,1.574,9.675,25.65,2.365,17.231,128.7709878,6.33829216,14.75740283,0.636914015
19.0617638,429,32.4,24.9,30,259.332,35.788,1.536,1.894,9.638,40.66,1.6,16.891,32.3834176,1.506255612,3.544034021,0.113348009
12.19911912,461,31.6,22.4,29,213.087,34.084,13.299,2.026,13.335,51.784,2.187,6.354,20.79776831,1.021827923,1.682672598,0.081760528
33.05336474,152,55.7,49.2,28,202.626,22.709,15.725,2.415,10.666,61.615,1.62,9.744,36.41385112,2.971656289,3.032072065,0.353368169
28.99723446,343,39.2,25.8,20,367.395,20.264,45.847,1.545,10.2,21.831,1.622,14.54,51.02117195,2.730149474,6.608939255,0.329147197
22.55454266,477,26.1,14.1,19,326.123,22.481,54.092,1.503,7.883,61.638,1.661,13.385,52.87120207,2.439836255,4.350565468,0.159691238
8.265901874,100,41.1,34.2,29,484.037,25.654,68.204,1.217,14.512,32.859,2.291,15.094,0.619269216,0.045080672,1.058033424,0.12078906
19.84021305,257,34.3,20,30,398.497,25.491,40.73,2.366,7.753,75.155,1.233,17.365,17.82847242,1.106278005,3.382295867,0.219484674
4.793608522,233,13.7,7,20,268.203,23.035,13.86,2.412,6.779,29.937,2.331,8.13,5.285168525,0.379782017,0.497353874,0.040737423
17.57656458,317,30.8,21.5,27,322.881,24.648,4.97,2.099,3.448,13.129,1.597,17.447,19.08454235,1.010157835,0.844646221,0.071970715
3.113796989,113,10.4,5.4,35,308.071,31.336,43.626,1.782,2.079,5.752,1.538,6.902,2.736881763,0.262842873,0.180579144,0.028316088
3.216224521,303,15.9,8.9,25,424.441,28.296,13.216,1.502,14.135,8.838,1.405,17.004,3.877701392,0.216332655,0.882591042,0.047225949
6.698760627,93,14.7,8.3,21,300.526,21.889,6.155,2.18,11.217,42.27,2.082,8.811,3.703227302,0.351359769,0.475770026,0.053045105
11.38994162,487,49.1,43.7,16,170.391,16.748,21.126,1.772,10.976,54.833,2.331,15.863,27.02897036,1.507191979,2.015949914,0.196487476
10.32469528,253,31,21.4,25,365.721,21.994,59.957,1.783,12.86,42.078,2.077,10.716,2.553219689,0.193522632,1.262778767,0.111890536
18.39598484,476,26.5,16.5,26,217.76,27.038,32.643,1.827,4.072,60.393,1.704,14.694,42.37940327,2.010204808,5.54262011,0.197593645
17.92481819,215,24,13.1,16,414.207,16.798,47.937,2.442,10.977,38.955,2.421,17.18,23.20425575,1.339820685,6.112557917,0.220901183
6.801188159,325,20.6,11.6,23,366.053,20.423,11.236,1.655,9.872,11.026,1.776,9.081,10.7318334,0.57414133,1.085838035,0.064298832
5.623271535,263,18,9.8,26,270.31,21.473,28.28,1.742,2.981,47.106,1.562,8.282,6.241172303,0.392895977,0.239163474,0.028603635
25.72979617,454,41.2,31.8,18,402.856,15.138,60.255,1.482,4.127,20.917,1.78,17.987,48.49233594,2.234848808,3.179179861,0.17457045
51.12158148,139,47.5,29.9,17,261.934,18.879,17.094,1.725,7.429,76.731,1.481,6.795,56.6198584,5.209662392,4.138511118,0.474926602
96.88620301,225,54.9,36.3,24,340.937,26.392,46.94,1.758,11.281,54.765,2.186,9.537,158.1843665,10.24908365,22.81371422,1.391152179
18.2730718,304,54.1,43.5,25,395.005,26.371,27.791,1.979,11.757,68.975,1.628,8.286,24.91476115,1.362549059,4.056626133,0.227156815
103.5132644,145,52.2,29,18,460.294,17.923,35.976,2.164,5.477,68.068,2.306,18.265,107.3152671,8.000017466,6.092498925,0.64511404
9.454061252,305,30.1,18.6,28,111.425,32.387,52.362,2.309,5.772,29.444,1.318,14.221,15.88482543,1.172066067,3.657815817,0.118295289
9.413090239,102,32.8,26.9,19,177.399,22.184,40.008,1.764,12.657,22.3,1.41,16.512,3.574530844,0.391315438,0.904449378,0.098261183
65.9735737,232,58.3,40,22,121.321,17.867,47.469,1.506,7.793,50.631,1.596,14.254,113.1877448,8.802561057,13.61206301,1.12025991
12.05572058,321,37.3,27.8,30,122.468,27.071,38.696,1.948,6.22,72.104,2.33,12.036,20.48161327,1.315943447,1.99783042,0.151760007
19.60462972,126,48.8,41.6,30,497.987,25.231,11.816,1.682,7.216,63.4,2.355,18.548,6.792630526,0.476113063,2.77001596,0.203016689
35.67550958,475,34.1,22.4,34,420.977,30.387,34.07,1.646,4.245,26.08,2.049,18.555,77.63427159,3.168684343,4.365974738,0.182744403
4.086858548,269,10.3,5.2,20,472.031,19.076,13.962,2.087,3.095,8.239,1.409,13.527,4.615112194,0.26269462,0.150357732,0.010540063
4.517054184,102,10.7,5.4,34,340.919,38.225,8.693,1.994,2.666,79.28,1.26,10.389,3.478909735,0.357205036,0.224931164,0.03996416
50.55823005,134,48.1,26.4,22,290.572,18.658,56.07,1.589,4.142,10.19,1.582,8.62,31.53681838,2.828856418,7.056378477,0.631253354
49.85148008,103,36,19.6,22,409.377,23.573,0.309,2.352,11.704,8.587,1.498,19.759,32.10996261,2.61665875,3.95207943,0.368117533
3.984431015,279,10.8,5.6,34,407.891,35.288,60.252,2.411,13.138,26.524,1.658,17.494,5.508664681,0.322205666,0.518831614,0.025012563
4.117586807,98,10.4,5.3,32,264.197,33.519,26.67,2.335,4.986,45.714,1.575,11.762,3.511059751,0.372482457,0.154526221,0.024168042
10.42712281,234,29.8,24.3,34,125.708,31.406,17.493,1.512,13.629,32.596,1.949,14.619,18.54828474,1.332375386,1.773453581,0.167805106
79.34036669,335,51.5,29.2,31,292.085,24.927,10.462,1.938,13.94,45.168,1.641,10.352,150.2035527,7.831410162,10.63078439,0.753644496
3.892246236,93,15.2,9.1,21,165.595,24.16,20.019,2.327,9.16,71,2.32,9.19,3.016817899,0.356104705,0.332915921,0.044920818
23.07692308,148,38.4,26.2,19,144.465,22.669,69.31,1.576,14.957,46.144,2.004,19.777,10.58478849,1.034114266,2.773185571,0.185637096
8.593669978,270,28.2,23.2,25,202.186,22.395,23.663,2.111,3.327,31.84,1.698,11.173,9.462114287,0.626928648,0.528058996,0.056546324
18.02724572,405,23.6,12.4,29,279.592,31.615,62.669,1.519,9.088,23.23,1.321,13.33,40.67843376,2.111014925,5.416728569,0.175944968
23.40469118,117,44.2,32,19,416.592,20.058,47.984,1.654,2.806,76.213,2.352,14.513,10.74940751,1.065631079,3.889349384,0.343763913
9.361876472,408,18.2,9.6,18,170.363,18.145,13.911,2.246,3.158,48.236,1.699,15.071,19.42940206,1.224754795,2.395130563,0.16086838
11.16460104,228,34.8,26.5,28,194.936,23.357,31.211,1.753,3.38,13.904,1.732,14.21,13.30566865,0.951900516,0.68546042,0.082239987
22.2165318,481,46.5,27.1,31,200.866,27.424,45.228,2.426,10.018,12.28,1.872,15.656,38.94002333,1.967308872,4.976471653,0.18001369
10.31445252,484,34.4,24,23,218.719,23.009,43.587,2.355,13.68,61.257,2.28,14.782,20.7558852,1.012516387,2.510693543,0.125845492
60.53467172,306,52.8,41.4,30,347.902,30.011,63.983,2.352,3.26,58.698,1.485,13.401,127.6405676,6.779400793,10.52079168,0.413682256
4.967735327,481,14.1,8.5,31,379.841,35.959,19.951,2.484,11.856,8.28,1.453,10.409,9.317421919,0.390224314,0.521870109,0.032026067
23.03595206,259,25,14.5,26,482.986,29.906,55.757,1.839,11.572,58.357,1.887,17.539,36.75548693,2.120509943,6.265303083,0.25670935
18.57011165,153,27.2,18.6,28,328.168,23.359,36.702,2.171,11.095,52.525,2.36,11.744,16.70856865,1.213906976,2.015466465,0.14879599
3.902488989,152,18.9,12.5,27,322.356,26.721,61.353,1.441,11.727,57.707,2.248,19.614,0.361922818,0.036782443,0.277160794,0.040212452
